from_node,to_node,length_m,travel_time_s,fuel_l,co2_g,lanes
27256999,28579863,118.23,14.19,0.0095,22.62,1
27256999,34404243,167.52,20.1,0.0134,32.06,1
27256999,455526,97.18,11.66,0.0078,18.6,2
27257006,47775246,85.48,6.15,0.0068,16.36,4
27257006,47775253,67.17,8.06,0.0054,12.85,1
27257006,1647323646,45.85,3.3,0.0037,8.77,4
27257009,147608309,273.24,32.79,0.0219,52.29,1
27257009,84478541,111.07,8.0,0.0089,21.26,4
27257009,4366161,206.54,14.87,0.0165,39.52,6
27257018,503697871,100.68,12.08,0.0081,19.27,1
27257018,10177240386,53.88,6.47,0.0043,10.31,1
27428469,261651351,75.53,9.06,0.006,14.45,1
27428469,27557362,87.7,10.52,0.007,16.78,1
27428819,36166622,72.12,5.19,0.0058,13.8,2
27428819,26823634,99.51,7.16,0.008,19.04,2
27428819,36260993,110.76,13.29,0.0089,21.2,2
27428819,344915317,158.41,11.41,0.0127,30.31,2
27428851,344890148,214.78,25.77,0.0172,41.1,1
27428851,26843022,110.07,7.92,0.0088,21.06,2
27428851,27428859,196.9,14.18,0.0158,37.68,2
27428859,1381334809,11.59,0.83,0.0009,2.22,2
27428859,27428851,196.9,14.18,0.0158,37.68,2
27428859,7981077298,10.96,1.31,0.0009,2.1,1
27428860,1481512755,79.87,5.75,0.0064,15.28,4
27428860,1381334809,213.26,15.35,0.0171,40.81,2
27428860,1630151711,67.57,4.86,0.0054,12.93,3
27428860,572760076,34.98,4.2,0.0028,6.69,1
27429242,1108251772,7.11,0.51,0.0006,1.36,1
27429270,36166636,177.15,21.26,0.0142,33.9,1
27429270,3488660800,116.91,14.03,0.0094,22.37,2
27429270,36144912,105.22,12.63,0.0084,20.13,2
27429276,754474664,20.04,2.41,0.0016,3.84,2
27429276,27429270,226.81,27.22,0.0181,43.4,1
27429276,754537631,143.59,17.23,0.0115,27.48,2
27429276,27601562,73.84,8.86,0.0059,14.13,2
27429283,27429288,92.95,6.69,0.0074,17.79,4
27429283,5327061927,15.11,1.09,0.0012,2.89,1
27429288,36168548,49.11,5.89,0.0039,9.4,2
27429288,5075305883,81.57,5.87,0.0065,15.61,1
27429288,27429283,92.95,6.69,0.0074,17.79,4
27429294,36168491,99.68,11.96,0.008,19.07,1
27429294,27429288,78.39,5.64,0.0063,15.0,1
27429337,5717514198,50.46,3.63,0.004,9.66,1
27429337,1397530098,15.78,1.14,0.0013,3.02,4
27429337,1397530093,42.4,3.05,0.0034,8.11,4
27429338,5078466478,107.02,7.71,0.0086,20.48,4
27429338,5078509770,298.04,21.46,0.0238,57.03,4
27429338,4975621202,49.89,5.99,0.004,9.55,1
27452178,36144796,80.85,9.7,0.0065,15.47,2
27452178,36253084,62.86,4.53,0.005,12.03,3
27452178,27452204,331.81,23.89,0.0265,63.5,3
27452178,27600486,82.89,9.95,0.0066,15.86,1
27452185,36253084,89.92,6.47,0.0072,17.21,3
27452185,316704317,81.12,5.84,0.0065,15.52,4
27452204,27601535,9.15,0.66,0.0007,1.75,1
27452204,27452178,331.81,23.89,0.0265,63.5,3
27452204,27452209,18.19,1.31,0.0015,3.48,2
27452209,507956473,105.54,12.66,0.0084,20.2,1
27452209,27452204,18.19,1.31,0.0015,3.48,2
27452209,345076281,239.07,17.21,0.0191,45.75,2
27452219,485135580,54.64,6.56,0.0044,10.46,1
27452219,1638473898,113.3,8.16,0.0091,21.68,2
27452219,274870757,63.45,7.61,0.0051,12.14,1
27452291,148499070,187.16,13.48,0.015,35.82,2
27452291,150880471,133.86,9.64,0.0107,25.62,3
27452291,2674497623,41.91,3.02,0.0034,8.02,3
27452291,1638473896,102.8,7.4,0.0082,19.67,3
27452301,485135571,22.31,2.68,0.0018,4.27,1
27452301,154586459,107.43,12.89,0.0086,20.56,2
27452301,27452318,97.01,11.64,0.0078,18.56,2
27452318,154583566,6.71,0.81,0.0005,1.28,2
27452318,27452320,33.74,4.05,0.0027,6.46,1
27452318,27452301,97.01,11.64,0.0078,18.56,2
27452320,4412330378,59.31,7.12,0.0047,11.35,1
27452320,27587740,101.75,12.21,0.0081,19.47,1
27452326,27482584,126.37,15.16,0.0101,24.18,1
27452326,150880471,117.28,14.07,0.0094,22.44,2
27452326,154586459,147.43,17.69,0.0118,28.21,2
27452366,5131801672,571.1,68.53,0.0457,109.29,2
27452366,1638473885,21.47,2.58,0.0017,4.11,1
27452366,27597253,133.27,15.99,0.0107,25.5,1
27452372,5131801672,144.49,17.34,0.0116,27.65,2
27452372,27597112,90.66,10.88,0.0073,17.35,1
27452372,151310457,336.26,40.35,0.0269,64.35,1
27452391,469811253,96.64,11.6,0.0077,18.49,2
27452391,151315562,168.51,20.22,0.0135,32.25,2
27452391,151311371,469.55,56.35,0.0376,89.85,1
27452395,469811253,15.57,1.12,0.0012,2.98,1
27452395,766926970,338.69,24.39,0.0271,64.81,4
27452395,1397530098,127.78,9.2,0.0102,24.45,1
27452412,27557350,74.4,5.36,0.006,14.24,5
27452412,5183760624,55.18,3.97,0.0044,10.56,2
27452412,257917885,199.21,14.34,0.0159,38.12,4
27452412,44850081,84.0,6.05,0.0067,16.07,1
27452430,4324863939,40.92,2.95,0.0033,7.83,4
27452430,129990705,165.2,19.82,0.0132,31.61,1
27452430,4324863950,77.22,5.56,0.0062,14.78,4
27462587,445397476,158.79,19.06,0.0127,30.39,3
27467384,1375433232,187.42,22.49,0.015,35.86,1
27471444,27471445,38.87,2.8,0.0031,7.44,1
27471444,1388943797,69.22,4.98,0.0055,13.25,2
27471445,1388943797,40.51,2.92,0.0032,7.75,1
27471445,27557270,142.66,10.27,0.0114,27.3,1
27481777,370133501,75.47,5.43,0.006,14.44,4
27481777,30095631,31.62,2.28,0.0025,6.05,1
27481783,29033219,9.01,1.08,0.0007,1.72,1
27481783,225972336,24.33,2.92,0.0019,4.66,1
27481784,29033214,77.91,9.35,0.0062,14.91,1
27481784,443216071,77.4,9.29,0.0062,14.81,1
27481784,443219910,41.42,4.97,0.0033,7.93,1
27481784,30825922,49.93,5.99,0.004,9.55,1
27481785,29033228,94.42,11.33,0.0076,18.07,1
27481785,443219909,34.94,4.19,0.0028,6.69,1
27481785,30825910,75.99,9.12,0.0061,14.54,1
27481786,29033229,74.12,8.89,0.0059,14.18,1
27481786,8387042150,141.75,17.01,0.0113,27.12,4
27481786,29033215,77.92,9.35,0.0062,14.91,1
27481786,30825910,75.8,9.1,0.0061,14.5,1
27481787,71374119,46.57,3.35,0.0037,8.91,1
27481787,26114494,75.71,9.09,0.0061,14.49,2
27481787,29033217,80.21,9.63,0.0064,15.35,3
27481793,30095619,28.83,2.08,0.0023,5.52,1
27481793,29033209,47.58,5.71,0.0038,9.1,1
27481844,27481845,158.57,19.03,0.0127,30.34,1
27481844,27256936,41.65,5.0,0.0033,7.97,1
27481845,130249777,162.66,19.52,0.013,31.13,2
27481845,27481856,44.06,5.29,0.0035,8.43,1
27481845,27481844,158.57,19.03,0.0127,30.34,1
27481852,27481853,312.7,37.52,0.025,59.84,1
27481852,4324863901,158.04,18.96,0.0126,30.24,2
27481852,252407662,86.98,10.44,0.007,16.65,1
27481853,1110467137,7.99,0.96,0.0006,1.53,1
27481853,27494470,57.31,6.88,0.0046,10.97,1
27481853,27481852,312.7,37.52,0.025,59.84,1
27481856,316824811,154.12,18.49,0.0123,29.49,1
27481856,130249777,236.32,28.36,0.0189,45.22,2
27481856,27481845,44.06,5.29,0.0035,8.43,1
27481860,5505992166,515.34,61.84,0.0412,98.62,1
27481860,27256935,54.69,3.94,0.0044,10.47,2
27481897,26807321,5.19,0.62,0.0004,0.99,1
27481897,5888784624,64.46,7.73,0.0052,12.33,1
27481908,300836808,125.24,15.03,0.01,23.97,1
27481920,92489171,178.19,21.38,0.0143,34.1,1
27481920,92489170,88.95,6.4,0.0071,17.02,2
27481996,5427002738,67.85,8.14,0.0054,12.98,1
27481996,1422693055,95.13,6.85,0.0076,18.2,2
27482584,27452326,126.37,15.16,0.0101,24.18,1
27482584,27587747,85.69,10.28,0.0069,16.4,1
27482584,449840499,170.37,20.44,0.0136,32.6,1
27482585,1638473904,111.98,13.44,0.009,21.43,1
27482585,27587773,131.34,9.46,0.0105,25.13,4
27482585,2114250,66.96,4.82,0.0054,12.81,4
27487050,655246225,59.82,4.31,0.0048,11.45,1
27487050,107122127,60.56,4.36,0.0048,11.59,3
27488706,177014893,43.11,5.17,0.0034,8.25,1
27488706,623430515,42.48,2.55,0.0034,8.13,3
27488712,452544550,75.24,5.42,0.006,14.4,2
27488712,2179283424,90.77,6.54,0.0073,17.37,2
27488730,302865361,14.31,1.72,0.0011,2.74,2
27488730,302865405,35.62,2.56,0.0028,6.82,3
27488730,84467004,119.91,14.39,0.0096,22.95,1
27488730,5293525640,39.05,2.81,0.0031,7.47,5
27488739,27488741,95.23,11.43,0.0076,18.22,1
27488739,91501103,143.2,10.31,0.0115,27.4,1
27488739,91500439,114.17,8.22,0.0091,21.85,2
27488739,141842311,160.78,19.29,0.0129,30.77,2
27488741,27488739,95.23,11.43,0.0076,18.22,1
27488741,112027731,44.19,5.3,0.0035,8.46,1
27488741,150535492,65.84,7.9,0.0053,12.6,1
27488745,267271445,86.48,10.38,0.0069,16.55,1
27488745,267271444,90.69,10.88,0.0073,17.35,1
27488745,150535492,301.13,36.14,0.0241,57.62,1
27488746,255858462,57.6,6.91,0.0046,11.02,1
27488746,73140272,99.61,11.95,0.008,19.06,1
27488746,479726138,167.34,20.08,0.0134,32.02,1
27488746,267271445,50.62,6.07,0.004,9.69,1
27488750,130117884,89.73,10.77,0.0072,17.17,1
27488750,5206443074,88.79,6.39,0.0071,16.99,4
27488750,5653732919,97.26,7.0,0.0078,18.61,4
27488751,27488780,123.03,14.76,0.0098,23.54,1
27488751,5206443074,39.54,2.85,0.0032,7.57,3
27488758,1044085694,47.22,3.4,0.0038,9.04,2
27488758,2202561187,49.95,3.6,0.004,9.56,2
27488768,150529526,15.17,1.09,0.0012,2.9,2
27488768,84470117,296.95,21.38,0.0238,56.82,2
27488768,5041310411,322.18,38.66,0.0258,61.65,1
27488777,104242744,156.1,11.24,0.0125,29.87,2
27488777,112984235,435.93,31.39,0.0349,83.42,2
27488777,258375353,412.62,49.51,0.033,78.96,1
27488780,1545780766,86.98,10.44,0.007,16.64,1
27488780,267871094,130.31,15.64,0.0104,24.94,1
27488783,255858462,64.58,7.75,0.0052,12.36,1
27488783,1545780766,278.99,33.48,0.0223,53.39,1
27488783,84470186,596.21,71.55,0.0477,114.09,1
27493105,135646567,123.82,8.91,0.0099,23.69,3
27493105,4936474979,153.7,11.07,0.0123,29.41,1
27493105,4567520441,173.62,12.5,0.0139,33.22,2
27493105,108187818,75.77,5.46,0.0061,14.5,5
27493150,448165813,15.15,1.09,0.0012,2.9,1
27493150,1447856053,102.63,7.39,0.0082,19.64,1
27493150,102283214,242.44,17.46,0.0194,46.39,3
27493175,4567520441,91.28,6.57,0.0073,17.47,4
27493175,101372968,63.2,4.55,0.0051,12.09,2
27493175,1261296605,256.6,30.79,0.0205,49.1,1
27493684,109644598,23.9,1.72,0.0019,4.57,3
27493684,109867289,140.18,10.09,0.0112,26.83,3
27493684,109638807,143.21,10.31,0.0115,27.4,3
27493684,109919857,200.8,14.46,0.0161,38.42,2
27493686,5388344146,38.54,2.77,0.0031,7.37,1
27493686,4936603427,18.94,1.36,0.0015,3.62,1
27493695,102366925,198.15,14.27,0.0159,37.92,3
27493695,102389988,79.74,5.74,0.0064,15.26,2
27493695,27493697,84.55,10.15,0.0068,16.18,2
27493695,5837253308,15.76,1.13,0.0013,3.02,2
27493696,5837253308,106.03,12.72,0.0085,20.29,2
27493696,102398588,73.12,5.26,0.0058,13.99,2
27493696,102400566,29.23,2.1,0.0023,5.59,2
27493697,102351486,22.12,2.65,0.0018,4.23,1
27493697,27493695,84.55,10.15,0.0068,16.18,2
27493698,129973212,76.01,9.12,0.0061,14.55,1
27493698,365910259,24.48,2.94,0.002,4.68,1
27493698,102379579,58.51,4.21,0.0047,11.2,2
27493698,102389988,165.61,11.92,0.0132,31.69,2
27493699,1244572175,77.84,9.34,0.0062,14.9,1
27493699,1577028880,123.25,8.87,0.0099,23.58,2
27493699,1099983025,23.97,1.73,0.0019,4.59,2
27493789,109619769,6.59,0.47,0.0005,1.26,2
27493789,27494470,167.56,20.11,0.0134,32.06,1
27493789,28851240,373.42,26.89,0.0299,71.46,2
27494470,28851236,45.05,5.41,0.0036,8.62,1
27494470,27493789,167.56,20.11,0.0134,32.06,1
27494470,27481853,57.31,6.88,0.0046,10.97,1
27494852,1481512717,207.89,24.95,0.0166,39.78,1
27494852,27553521,111.7,8.04,0.0089,21.37,1
27494852,27494853,86.55,6.23,0.0069,16.56,4
27494853,4103283941,34.87,4.18,0.0028,6.67,1
27494853,316824811,125.31,9.02,0.01,23.98,3
27494853,27494852,86.55,6.23,0.0069,16.56,4
27494912,11082958141,127.3,15.28,0.0102,24.36,1
27494912,1596862361,262.63,18.91,0.021,50.26,3
27494912,131921683,42.86,3.09,0.0034,8.2,3
27494978,215197515,170.26,20.43,0.0136,32.58,1
27494978,129990401,179.58,21.55,0.0144,34.36,1
27494978,3433711971,10.36,1.24,0.0008,1.98,1
27494979,153530310,175.78,12.66,0.0141,33.64,4
27494979,115163604,55.05,3.96,0.0044,10.53,4
27494979,344806409,66.69,8.0,0.0053,12.76,1
27495032,572909249,17.14,2.06,0.0014,3.28,1
27495032,27557541,126.16,15.14,0.0101,24.14,1
27495032,27495036,83.02,5.98,0.0066,15.89,1
27495032,1481512774,260.76,18.77,0.0209,49.9,1
27495036,215189798,135.6,16.27,0.0108,25.95,1
27495036,27557554,60.54,4.36,0.0048,11.59,2
27495036,27495032,83.02,5.98,0.0066,15.89,1
27495039,27557567,301.26,21.69,0.0241,57.65,2
27495039,1481512800,26.17,1.88,0.0021,5.01,1
27495039,153493718,165.76,11.93,0.0133,31.72,1
27495039,27557573,351.92,42.23,0.0282,67.34,2
27495540,27495795,70.07,5.05,0.0056,13.41,3
27495540,344763021,1412.12,63.55,0.113,270.22,3
27495540,1492865493,403.12,48.37,0.0322,77.14,1
27495542,148474638,176.3,21.16,0.0141,33.74,3
27495542,27495795,111.99,8.06,0.009,21.43,3
27495542,34952090,120.35,14.44,0.0096,23.03,3
27495542,151338129,352.63,25.39,0.0282,67.48,1
27495794,151355676,479.25,57.51,0.0383,91.71,1
27495794,151355356,79.6,9.55,0.0064,15.23,1
27495794,27495795,132.12,15.85,0.0106,25.28,1
27495795,27495540,70.07,5.05,0.0056,13.41,3
27495795,27495794,132.12,15.85,0.0106,25.28,1
27495795,27495542,111.99,8.06,0.009,21.43,3
27513071,27513091,199.24,23.91,0.0159,38.13,1
27513071,130233861,74.84,8.98,0.006,14.32,1
27513071,130233909,140.61,16.87,0.0112,26.91,1
27513071,256216150,75.43,9.05,0.006,14.43,1
27513084,130233765,30.3,3.64,0.0024,5.8,1
27513084,27513086,122.79,22.1,0.0098,23.5,1
27513084,130233861,35.98,4.32,0.0029,6.88,1
27513086,27513088,74.13,5.34,0.0059,14.19,2
27513088,27513127,89.01,6.41,0.0071,17.03,2
27513088,108185844,95.29,11.44,0.0076,18.24,1
27513088,108184579,108.73,7.83,0.0087,20.81,3
27513091,27513095,48.25,3.47,0.0039,9.23,1
27513091,27513071,199.24,23.91,0.0159,38.13,1
27513092,130232665,59.54,4.29,0.0048,11.39,2
27513092,27513091,25.91,1.87,0.0021,4.96,1
27513095,27513086,68.74,4.95,0.0055,13.15,2
27513097,1037953070,42.07,5.05,0.0034,8.05,1
27513097,347331572,57.66,4.15,0.0046,11.03,2
27513098,93000923,40.19,2.89,0.0032,7.69,2
27513099,1037798778,24.5,1.76,0.002,4.69,2
27513099,109413689,29.92,2.15,0.0024,5.72,2
27513104,411042912,49.66,3.58,0.004,9.5,1
27513104,27513097,272.21,19.6,0.0218,52.09,2
27513127,107157148,29.22,2.1,0.0023,5.59,3
27513127,27513088,89.01,6.41,0.0071,17.03,2
27513143,27513151,133.31,16.0,0.0107,25.51,1
27513143,27513224,61.94,7.43,0.005,11.85,1
27513143,108182792,78.06,9.37,0.0062,14.94,1
27513143,108184579,75.66,9.08,0.0061,14.48,2
27513151,27513143,133.31,16.0,0.0107,25.51,1
27513151,27513223,64.18,4.62,0.0051,12.28,2
27513151,27513173,76.57,5.51,0.0061,14.65,2
27513173,27513151,76.57,5.51,0.0061,14.65,2
27513173,107136367,38.97,2.81,0.0031,7.46,2
27513173,388052136,83.2,9.98,0.0067,15.92,3
27513196,108183590,153.72,18.45,0.0123,29.42,1
27513196,27513224,106.5,12.78,0.0085,20.38,1
27513196,460366990,70.19,8.42,0.0056,13.43,1
27513196,108182780,64.38,11.59,0.0052,12.32,1
27513197,1023071901,118.26,14.19,0.0095,22.63,1
27513197,130228520,47.01,3.39,0.0038,9.0,3
27513202,1023051456,35.8,4.3,0.0029,6.85,3
27513202,27513197,34.3,2.47,0.0027,6.56,3
27513202,312281376,52.04,6.24,0.0042,9.96,3
27513219,1037953094,153.26,11.03,0.0123,29.33,2
27513219,27513223,105.7,7.61,0.0085,20.23,2
27513219,107137166,84.27,10.11,0.0067,16.13,1
27513219,460366990,42.82,5.14,0.0034,8.19,1
27513223,107136695,70.63,8.48,0.0057,13.51,1
27513223,460367010,59.63,7.16,0.0048,11.41,1
27513223,27513219,105.7,7.61,0.0085,20.23,2
27513223,27513151,64.18,4.62,0.0051,12.28,2
27513224,460367010,65.09,7.81,0.0052,12.46,1
27513224,27513196,106.5,12.78,0.0085,20.38,1
27513224,27513143,61.94,7.43,0.005,11.85,1
27513237,593534208,131.93,15.83,0.0106,25.25,1
27513237,500101202,61.36,11.04,0.0049,11.74,1
27513239,107154853,81.35,5.86,0.0065,15.57,2
27513244,94912689,73.4,5.28,0.0059,14.05,3
27513244,1985716216,69.07,4.97,0.0055,13.22,2
27513244,1333939291,96.34,6.94,0.0077,18.44,3
27513295,292142093,79.92,9.59,0.0064,15.29,1
27513295,92573240,48.24,5.79,0.0039,9.23,1
27513295,593534208,69.27,8.31,0.0055,13.25,2
27513302,1333939466,23.16,1.67,0.0019,4.43,2
27513302,316660567,22.32,1.61,0.0018,4.27,1
27513303,27513315,340.46,24.51,0.0272,65.15,2
27513303,1400964255,144.57,17.35,0.0116,27.66,1
27513303,27513388,87.48,10.5,0.007,16.74,2
27513303,92552061,335.83,24.18,0.0269,64.27,2
27513315,27513303,340.46,24.51,0.0272,65.15,2
27513315,118062502,125.45,15.05,0.01,24.01,1
27513315,107128706,329.6,23.73,0.0264,63.07,2
27513315,460370933,87.16,10.46,0.007,16.68,2
27513383,27513385,118.06,14.17,0.0094,22.59,1
27513383,3720027236,140.52,16.86,0.0112,26.89,1
27513383,460370933,160.46,19.26,0.0128,30.71,1
27513385,27513383,118.06,14.17,0.0094,22.59,1
27513388,462004732,409.44,49.13,0.0328,78.35,1
27513388,27513303,87.48,10.5,0.007,16.74,2
27513449,130231438,86.63,6.24,0.0069,16.58,4
27513449,27513452,84.67,10.16,0.0068,16.2,2
27513449,130231965,40.55,2.92,0.0032,7.76,5
27513452,27513449,84.67,10.16,0.0068,16.2,2
27513452,109425569,87.9,10.55,0.007,16.82,1
27513452,108197060,104.52,12.54,0.0084,20.0,1
27513452,108188703,151.6,18.19,0.0121,29.01,1
27513454,118058506,170.11,12.25,0.0136,32.55,1
27513454,1970060412,57.54,4.14,0.0046,11.01,1
27551507,26823824,17.03,1.23,0.0014,3.26,2
27551507,27557541,144.81,17.38,0.0116,27.71,1
27551507,1630151799,120.95,8.71,0.0097,23.15,2
27551522,1630151711,130.02,15.6,0.0104,24.88,1
27551522,1388196910,84.64,10.16,0.0068,16.2,1
27551522,215202613,76.98,9.24,0.0062,14.73,1
27551522,344917177,110.46,13.26,0.0088,21.14,1
27551528,546806632,45.83,5.5,0.0037,8.77,1
27551528,27599862,81.72,5.88,0.0065,15.64,2
27551528,1060554651,64.94,7.79,0.0052,12.43,1
27553520,5395909694,30.76,2.21,0.0025,5.89,3
27553520,5080803005,33.34,2.4,0.0027,6.38,3
27553520,27553521,131.24,9.45,0.0105,25.11,4
27553521,5078920668,47.87,3.45,0.0038,9.16,1
27553521,27553520,131.24,9.45,0.0105,25.11,4
27557270,27471445,142.66,10.27,0.0114,27.3,1
27557271,1422693071,95.74,11.49,0.0077,18.32,1
27557271,26843039,125.72,15.09,0.0101,24.06,1
27557273,5302638649,76.57,9.19,0.0061,14.65,1
27557273,27557357,33.87,4.06,0.0027,6.48,1
27557273,549395105,112.29,8.09,0.009,21.49,4
27557273,1374424275,31.84,3.82,0.0025,6.09,1
27557276,1622616952,57.59,4.15,0.0046,11.02,2
27557276,27557295,64.89,4.67,0.0052,12.42,1
27557276,27028543,96.83,6.97,0.0077,18.53,2
27557278,1422693074,36.8,2.65,0.0029,7.04,2
27557278,27557291,47.73,3.44,0.0038,9.13,1
27557278,1622616952,68.46,4.93,0.0055,13.1,2
27557291,2849865602,39.71,2.86,0.0032,7.6,1
27557291,1396809778,341.76,24.61,0.0273,65.4,1
27557291,27557278,47.73,3.44,0.0038,9.13,1
27557295,2849865602,93.54,6.74,0.0075,17.9,1
27557295,27557296,63.49,4.57,0.0051,12.15,1
27557295,27557276,64.89,4.67,0.0052,12.42,1
27557296,27557295,63.49,4.57,0.0051,12.15,1
27557350,27557356,175.64,21.08,0.0141,33.61,1
27557350,27452412,74.4,5.36,0.006,14.24,5
27557350,1374424275,137.49,9.9,0.011,26.31,4
27557356,27557357,34.06,4.09,0.0027,6.52,1
27557357,27557273,33.87,4.06,0.0027,6.48,1
27557357,27557356,34.06,4.09,0.0027,6.52,1
27557357,1701114268,61.21,7.34,0.0049,11.71,1
27557362,27557363,85.72,10.29,0.0069,16.4,1
27557362,26843027,113.32,13.6,0.0091,21.68,1
27557362,27428469,87.7,10.52,0.007,16.78,1
27557362,261651352,69.56,8.35,0.0056,13.31,1
27557363,27557362,85.72,10.29,0.0069,16.4,1
27557363,27557364,64.84,7.78,0.0052,12.41,1
27557363,5300747196,65.7,7.88,0.0053,12.57,1
27557364,26843025,118.31,14.2,0.0095,22.64,1
27557503,131923885,67.7,8.12,0.0054,12.96,1
27557541,27557550,119.02,14.28,0.0095,22.78,1
27557541,27551507,144.81,17.38,0.0116,27.71,1
27557541,27495032,126.16,15.14,0.0101,24.14,1
27557550,27557541,119.02,14.28,0.0095,22.78,1
27557554,27557560,193.43,23.21,0.0155,37.01,1
27557554,153492161,161.69,19.4,0.0129,30.94,1
27557554,115167245,135.53,9.76,0.0108,25.93,2
27557554,27495036,60.54,4.36,0.0048,11.59,2
27557560,27557554,193.43,23.21,0.0155,37.01,1
27557565,27557567,83.36,10.0,0.0067,15.95,1
27557567,26823805,125.57,9.04,0.01,24.03,2
27557567,27495039,301.26,21.69,0.0241,57.65,2
27557567,27557565,83.36,10.0,0.0067,15.95,1
27557573,680436590,111.32,13.36,0.0089,21.3,1
27557573,1492865847,45.35,5.44,0.0036,8.68,1
27557573,27495039,351.92,42.23,0.0282,67.34,2
27557581,680436590,226.4,27.17,0.0181,43.32,1
27557595,344804791,91.05,10.93,0.0073,17.42,1
27557595,1492865847,115.49,13.86,0.0092,22.1,1
27586996,27587002,61.01,7.32,0.0049,11.68,1
27586996,472294698,42.21,5.06,0.0034,8.08,1
27586998,27587746,104.31,12.52,0.0083,19.96,1
27586998,26678669,44.7,3.22,0.0036,8.55,2
27587000,27587740,89.99,10.8,0.0072,17.22,1
27587000,4412330378,21.46,2.58,0.0017,4.11,1
27587000,27587001,51.17,6.14,0.0041,9.79,1
27587001,27587739,104.89,18.88,0.0084,20.07,1
27587001,27587002,45.02,5.4,0.0036,8.62,1
27587002,274896394,43.93,5.27,0.0035,8.41,1
27587003,27587739,58.41,10.51,0.0047,11.18,1
27587003,26678670,61.58,4.43,0.0049,11.78,2
27587739,27587003,58.41,10.51,0.0047,11.18,1
27587739,27587001,104.89,18.88,0.0084,20.07,1
27587739,27587740,58.46,7.01,0.0047,11.19,1
27587740,27587739,58.46,7.01,0.0047,11.19,1
27587740,27452320,101.75,12.21,0.0081,19.47,1
27587740,27587000,89.99,10.8,0.0072,17.22,1
27587740,26678670,54.63,6.56,0.0044,10.45,1
27587746,1638473916,54.68,6.56,0.0044,10.46,1
27587746,27586998,104.31,12.52,0.0083,19.96,1
27587746,472294698,14.88,1.79,0.0012,2.85,1
27587747,27587751,119.24,14.31,0.0095,22.82,1
27587747,485135571,200.07,24.01,0.016,38.29,1
27587747,27482584,85.69,10.28,0.0069,16.4,1
27587751,485135580,46.09,5.53,0.0037,8.82,1
27587751,27587747,119.24,14.31,0.0095,22.82,1
27587752,27587747,67.56,8.11,0.0054,12.93,1
27587752,27587760,82.76,9.93,0.0066,15.84,1
27587758,27587751,70.2,8.42,0.0056,13.43,1
27587758,27587760,67.26,8.07,0.0054,12.87,1
27587759,27587758,34.6,4.15,0.0028,6.62,1
27587759,485135580,75.9,9.11,0.0061,14.52,1
27587760,27587752,82.76,9.93,0.0066,15.84,1
27587760,1638473901,120.24,14.43,0.0096,23.01,1
27587760,27587758,67.26,8.07,0.0054,12.87,1
27587761,27587765,109.18,13.1,0.0087,20.89,1
27587765,27587761,109.18,13.1,0.0087,20.89,1
27587765,3508101830,111.64,13.4,0.0089,21.36,1
27587765,1638473902,62.14,7.46,0.005,11.89,1
27587765,274870266,63.18,7.58,0.0051,12.09,1
